"year","country_name","country_code","co2_per_capita","gdp_per_capita","pm2_5","mortality_rate_infant","mortality_rate_neonatal","mortality_rate_under_5","health_expenditure_percent_of_gdp","population","immunization","basic_sanitation","region","income_level"
2018,"TUVALU","TUV",0.809940174873447,4419.25632329714,6.03834377,20,10.7,23.6,18.20367622,10865,"88","83.4703583800673","East Asia and Pacific","Upper middle income"
2018,"UGANDA","UGA",0.14131143398732,793.12808227851,37.19901219,34.4,20.5,47.7,4.01846313,41515395,"86","20.2039464819127","Sub-Saharan Africa","Low income"
2018,"UKRAINE","UKR",4.15986834270536,3096.5625,14.6057706,7.4,5.1,8.7,7.52051353,44622518,"91","97.7362865057422","Europe and Central Asia","Lower middle income"
2018,"UNITED ARAB EMIRATES","ARE",19.060949529489,46722.2687193126,43.81418539,6,3.8,7,4.14547014,9140169,"99","99.1010226864548","Middle East and North Africa","High income"
2018,"UNITED KINGDOM","GBR",5.42512840439105,43306.3083049317,10.17141578,3.8,2.8,4.4,9.65815544,66460344,"92","99.1091763800498","Europe and Central Asia","High income"
2018,"UNITED STATES","USA",15.2225180998504,62823.309438197,7.775115257,5.6,3.7,6.5,16.64094353,326838199,"92","99.7031302163727","North America","High income"
2018,"URUGUAY","URY",1.91001452564632,19026.04961089,9.579838998,6.3,4.1,7.3,9.01452351,3427042,"97","97.4803556936285","Latin America and Caribbean","High income"
2018,"UZBEKISTAN","UZB",3.42032279304893,1604.25864157357,34.78486605,14.4,8.8,16.2,5.07702637,32956100,"96","95.8162705225993","Europe and Central Asia","Lower middle income"
2018,"VANUATU","VUT",0.597044043350443,3076.8353148388,12.89853604,21.4,10.8,25.3,3.31753612,297298,"75","48.8740398369916","East Asia and Pacific","Lower middle income"
2018,"VIET NAM","VNM",3.01471126646524,3267.22500852051,20.5326508,17,10.9,21.3,5.04966736,94914330,"97","84.7679404136642","East Asia and Pacific","Lower middle income"
2018,"ZAMBIA","ZMB",0.440527424110472,1475.19983636703,26.34770053,43.6,25.7,64.2,5.05676603,17835893,"94","34.7220691917255","Sub-Saharan Africa","Lower middle income"
2018,"ZIMBABWE","ZWE",0.73543480467685,2269.17701232332,22.08555546,38,26.6,53.7,4.67041826,15052184,"88","36.3571601293685","Sub-Saharan Africa","Lower middle income"
2019,"AFGHANISTAN","AFG",0.297563650500103,500.52298078433,52.41704109,46.3,36,59.9,14.8313194,37769499,"64","51.0034810931108","South Asia","Low income"
2019,"ALGERIA","DZA",3.99440182789199,4021.98360796603,32.83308539,20.1,16.1,23.5,6.25170851,42705368,"80","86.1385043463065","Middle East and North Africa","Lower middle income"
2019,"ANDORRA","AND",6.2872038038851,41328.6004993451,9.066401367,2.8,1.5,3,7.40840626,76343,"99","99.9999967920626","Europe and Central Asia","High income"
2019,"ANGOLA","AGO",0.753638205444169,2142.23875712854,28.4208104,50.4,27.9,75,2.65592647,32353588,"51","51.3936226824603","Sub-Saharan Africa","Lower middle income"
2019,"ANTIGUA AND BARBUDA","ATG",5.52558159731646,18187.7797117112,17.59200058,5.5,3.6,6.6,4.37567186,92117,"93","97.3994801016802","Latin America and Caribbean","High income"
2019,"ARGENTINA","ARG",3.74202981162433,9963.67423069626,13.51118918,7.6,5.9,8.6,9.47170544,44938712,"86","..","Latin America and Caribbean","Upper middle income"
2019,"ARMENIA","ARM",2.1965523671897,4828.50488860645,33.65637939,10.5,6.2,11.8,11.3798008,2820602,"95","93.8578716530954","Europe and Central Asia","Upper middle income"
2019,"AUSTRALIA","AUS",15.595726745355,54941.0657202842,6.745497859,3.2,2.4,3.8,10.22989082,25340217,"94","100","East Asia and Pacific","High income"
2019,"AUSTRIA","AUT",7.26333120118199,50070.4033482892,12.16821803,2.9,2.3,3.6,10.47507858,8879920,"95","99.9727098850505","Europe and Central Asia","High income"
2019,"AZERBAIJAN","AZE",3.54349533028946,4805.75371765917,25.4950546,18.2,10.4,20.4,4.0731144,10024283,"98","96.1290294533043","Europe and Central Asia","Upper middle income"
2019,"BAHAMAS, THE","BHS",6.48289363427156,32279.0113630465,15.59065792,15.4,7.5,23.4,5.90402126,404557,"83","94.9305823307593","Latin America and Caribbean","High income"
2019,"BAHRAIN","BHR",22.063354812112,25869.1129129041,59.21710593,6.1,3.1,7.1,3.95980344,1494188,"99","100","Middle East and North Africa","High income"
2019,"BANGLADESH","BGD",0.559733655592985,2122.0783861524,63.4255285,25.3,18,30.4,2.620749,165516222,"97","54.9102399606066","South Asia","Lower middle income"
2019,"BARBADOS","BRB",4.16614319366122,19002.9623813263,21.34389367,11.7,8.4,12.7,6.1940732,280180,"92","98.0924623115578","Latin America and Caribbean","High income"
2019,"BELARUS","BLR",6.12342695003417,6837.76723174438,16.42351285,2.4,1.1,3.1,5.86133814,9419758,"98","99.3407614255289","Europe and Central Asia","Upper middle income"
2019,"BELGIUM","BEL",8.09379074556662,46641.7116578097,12.6724532,3.4,2.4,4.1,10.6635952,11488980,"96","99.4861988308489","Europe and Central Asia","High income"
2019,"BELIZE","BLZ",1.89208291034323,6210.56554311929,21.17639652,10.6,8.2,12.3,6.07060003,389095,"96","88.1985036524971","Latin America and Caribbean","Upper middle income"
2019,"BENIN","BEN",0.60823677321991,1170.96553298105,46.8584555,58,30.2,88.6,2.32052207,12290444,"68","18.6298545928192","Sub-Saharan Africa","Lower middle income"
2019,"BHUTAN","BTN",1.86720072342627,3303.96230868215,40.29859817,23.9,15.9,28.5,3.60361075,767459,"97","75.403670277365","South Asia","Lower middle income"
2019,"BOLIVIA","BOL",1.85346150629409,3472.38083136442,26.83286559,21.7,14.2,26.6,6.88792992,11777315,"79","63.8163098248026","Latin America and Caribbean","Lower middle income"
2019,"BOSNIA AND HERZEGOVINA","BIH",6.28566395622831,6094.72321376258,29.46633319,5.1,4.3,5.9,9.04909897,3360711,"68","..","Europe and Central Asia","Upper middle income"
2019,"BOTSWANA","BWA",2.8796632558601,6691.16105117407,24.71873626,29.9,19.2,37.7,6.12193108,2499702,"97","79.751688865621","Sub-Saharan Africa","Upper middle income"
2019,"BRAZIL","BRA",2.05077012882977,8845.3239312417,11.65399121,13.4,8.9,14.9,9.61449146,211782878,"91","89.298795927984","Latin America and Caribbean","Upper middle income"
2019,"BRUNEI DARUSSALAM","BRN",16.111932938856,30748.3201899098,7.680643971,9.5,6,11.4,2.19410944,438048,"97","95.8309192020188","East Asia and Pacific","High income"
2019,"BULGARIA","BGR",5.61371010274005,9878.76887237072,19.36594583,5.6,3.3,6.7,7.08924437,6975761,"95","86.0247237413144","Europe and Central Asia","Upper middle income"
2019,"BURKINA FASO","BFA",0.26950158887331,772.166877547544,53.67033962,54.2,26.3,88.2,5.38121271,20951639,"88","22.8240692453658","Sub-Saharan Africa","Low income"
2019,"BURUNDI","BDI",0.0595713389942667,216.972970864849,33.27977863,40,21.3,56.7,6.53989458,11874838,"92","45.7452763887701","Sub-Saharan Africa","Low income"
2019,"CABO VERDE","CPV",1.06961509800184,3928.30909558631,51.11721004,12.9,9.3,15,5.06559896,577030,"98","78.8249564795012","Sub-Saharan Africa","Lower middle income"
2019,"CAMBODIA","KHM",1.11633042620485,1671.38540009767,22.1120864,23,13.8,26.8,6.89604807,16207746,"84","66.957416421946","East Asia and Pacific","Lower middle income"
2019,"CAMEROON","CMR",0.370691707164993,1538.68791202148,64.47088106,50.1,26.8,75.1,3.65157914,25782341,"60","42.4008580058119","Sub-Saharan Africa","Lower middle income"
2019,"CANADA","CAN",15.0527469447143,46374.1527517191,7.100156005,4.5,3.4,5.2,10.95021915,37601230,"90","98.7573271465461","North America","High income"
2019,"CENTRAL AFRICAN REPUBLIC","CAF",0.0451882048419334,426.408752988942,46.3767539,78.6,32.8,105.9,7.82838726,5209324,"41","14.4819824288711","Sub-Saharan Africa","Low income"
2019,"CHAD","TCD",0.0981963885605548,701.621200811434,59.2825236,69.3,33.4,114.3,4.47938061,16126866,"41","12.2940188961564","Sub-Saharan Africa","Low income"
2019,"CHILE","CHL",4.82762007480769,14627.14501648,22.76585719,6.1,4.7,7.1,9.33272266,19039485,"95","100","Latin America and Caribbean","High income"
2019,"CHINA","CHN",7.64543578560038,10143.8602060373,47.67263439,5.9,3.7,8,5.3502779,1407745000,"99","91.2881365395444","East Asia and Pacific","Upper middle income"
2019,"COLOMBIA","COL",1.57782014077396,6436.50921529531,22.01072747,11.8,7.5,13.7,8.1165638,50187406,"95","92.151091537794","Latin America and Caribbean","Upper middle income"
2019,"COMOROS","COM",0.412396679587249,1510.7973226286,17.15567571,41.6,27.1,53.1,5.18044472,790986,"90","35.9066757549833","Sub-Saharan Africa","Lower middle income"
2019,"CONGO, DEM. REP.","COD",0.0337148799163223,575.882781272568,35.86088793,65.9,27.5,84.4,3.54229975,89906890,"65","16.4166624601584","Sub-Saharan Africa","Low income"
2019,"CONGO, REP.","COG",1.25766214248646,2288.80808614703,39.30341272,35.9,19.2,52.4,2.56553078,5570733,"73","20.3642631107744","Sub-Saharan Africa","Lower middle income"
2019,"COSTA RICA","CRI",1.56482445188662,12669.3411617396,17.42174135,7.2,5.8,8.2,7.2212491,5084532,"95","97.8532216953258","Latin America and Caribbean","Upper middle income"
2019,"COTE D'IVOIRE","CIV",0.414528305155615,2290.78737894782,55.62337378,59,33.6,79.7,3.28960407,26147551,"73","34.7779674572536","Sub-Saharan Africa","Lower middle income"
2019,"CROATIA","HRV",4.06451947763153,15086.2117396215,18.46495986,4,2.9,4.7,6.81108999,4065253,"93","96.1508301589796","Europe and Central Asia","High income"
2019,"CUBA","CUB",2.15774090266798,9139.41585605765,17.72659724,4.2,2.3,5.2,11.08496857,11316697,"99","90.6561903272549","Latin America and Caribbean","Upper middle income"
2019,"CYPRUS","CYP",5.85187933947248,29417.921875,15.57380293,2.3,1.6,2.8,6.94943047,1228836,"86","99.3958159908827","Europe and Central Asia","High income"
2019,"CZECHIA","CZE",9.15611790623386,23664.8478631108,16.75140093,2.4,1.6,3,7.60487127,10671870,"92","99.1371345347108","Europe and Central Asia","High income"
2019,"DENMARK","DNK",5.10738642637222,59592.9806886454,9.785959755,3.3,2.6,3.8,10.12139606,5814422,"96","99.5972319033954","Europe and Central Asia","High income"
2019,"DJIBOUTI","DJI",0.398763866464803,2876.04366371536,43.16577438,48.7,31,57.9,2.01711535,1073994,"83","66.638239753157","Middle East and North Africa","Lower middle income"
2019,"DOMINICA","DMA",2.43741949935599,8561.58701121461,18.60844325,31.3,27.7,35.2,5.13174009,71428,"92","..","Latin America and Caribbean","Upper middle income"
2019,"DOMINICAN REPUBLIC","DOM",2.36863439614581,8173.34464573914,17.72938154,28.3,23.9,34.3,4.23948717,10881882,"96","87.2031083799599","Latin America and Caribbean","Upper middle income"
2019,"ECUADOR","ECU",2.28505501120289,6233.25816692363,19.97447395,11.5,6.8,13.4,7.81824636,17343740,"83","90.0032406646583","Latin America and Caribbean","Upper middle income"
2019,"EGYPT, ARAB REP.","EGY",2.06316078338081,3017.25833578941,67.88817813,17.3,10.7,20.3,4.83619261,105618671,"95","97.2005582635653","Middle East and North Africa","Lower middle income"
2019,"EL SALVADOR","SLV",1.25994054027114,4280.28840404719,22.32472418,11.5,6.5,13.3,8.502141,6280217,"82","86.8216058122908","Latin America and Caribbean","Upper middle income"
2019,"EQUATORIAL GUINEA","GNQ",3.13998883473672,7317.39002392701,45.28465901,60.4,29.7,81.9,3.0297935,1553031,"53","..","Sub-Saharan Africa","Upper middle income"
2019,"ESTONIA","EST",7.58212010267556,23424.4847073513,5.893562381,1.8,1,2.3,6.82277584,1326898,"88","99.0771583771511","Europe and Central Asia","High income"
2019,"ESWATINI","SWZ",0.999903386846761,3818.54042507683,23.34521196,43.9,24.2,56.9,6.74539423,1169613,"81","64.5214314372907","Sub-Saharan Africa","Lower middle income"
2019,"ETHIOPIA","ETH",0.155169188831947,840.449603427131,33.7807199,36.6,27.8,50.9,3.23382378,114120594,"58","8.65203916056794","Sub-Saharan Africa","Low income"
2019,"FIJI","FJI",1.51720533716581,5968.31955666383,10.9932094,22.6,12.9,26.9,3.81606841,918465,"96","93.7099411678697","East Asia and Pacific","Upper middle income"
2019,"FINLAND","FIN",7.42303960115952,48629.8582283024,5.565330197,1.9,1.3,2.3,9.17165565,5521606,"96","99.4479650642653","Europe and Central Asia","High income"
2019,"FRANCE","FRA",4.46016494835631,40494.8982936269,11.40575038,3.4,2.6,4.3,11.09835148,67388001,"92","98.6484145544858","Europe and Central Asia","High income"
2019,"GABON","GAB",2.35176354398661,7523.8622784602,36.74675483,31.2,19.9,43.2,2.76836324,2242785,"62","49.7848246840842","Sub-Saharan Africa","Upper middle income"
2019,"GAMBIA, THE","GMB",0.241900479217245,722.875350964205,58.08072376,35.8,26.5,51.5,3.158566,2508883,"85","47.2014093324921","Sub-Saharan Africa","Low income"
2019,"GEORGIA","GEO",2.83579124666916,4696.15058555612,17.85586499,8.6,5.4,9.7,6.65744209,3720161,"99","86.5320783368937","Europe and Central Asia","Upper middle income"
2019,"GERMANY","DEU",7.9271876239049,46793.6867615995,11.80580716,3.2,2.3,3.7,11.69622993,83092962,"97","99.2253840840528","Europe and Central Asia","High income"
2019,"GHANA","GHA",0.572264895729339,2167.92544002254,53.98926008,34.5,24,47.2,3.39142489,31522290,"92","24.9960729195517","Sub-Saharan Africa","Lower middle income"
2019,"GREECE","GRC",5.59528435262632,19144.2843875557,14.2538714,3.5,2.4,4,8.20262337,10721582,"97","98.9902622377645","Europe and Central Asia","High income"
2019,"GRENADA","GRD",2.82096411459861,9887.92074235834,21.48591655,14.6,10.5,16.5,4.93189621,122724,"94","..","Latin America and Caribbean","Upper middle income"
2019,"GUATEMALA","GTM",1.14537281500282,4647.80734000427,27.64788197,20.8,11.6,24.6,6.18663979,16604026,"90","68.2436687072873","Latin America and Caribbean","Upper middle income"
2019,"GUINEA","GIN",0.350765779082478,1043.89988619523,52.51253174,66.8,31.9,104,4.06729603,12877539,"47","27.606397594017","Sub-Saharan Africa","Lower middle income"
2019,"GUINEA-BISSAU","GNB",0.16508860634868,730.611432269736,54.06829369,52.9,35.9,79.5,8.35054398,1970457,"79","24.9811064482039","Sub-Saharan Africa","Low income"
2019,"GUYANA","GUY",3.50033114116629,6477.29672607993,20.10090382,24.6,17.9,29.4,4.93049145,798753,"98","89.1498898157526","Latin America and Caribbean","High income"
2019,"HAITI","HTI",0.297241022260954,1345.47505482083,19.03230796,48,25.2,62.5,3.91107914,11160438,"65","36.9385275856622","Latin America and Caribbean","Lower middle income"
2019,"HONDURAS","HND",1.02385531471622,2519.36619342175,22.87512366,15.2,10.2,17.8,7.30497599,9958829,"89","81.952553182089","Latin America and Caribbean","Lower middle income"
2019,"HUNGARY","HUN",4.8368762665486,16786.2136399075,16.49434933,3.4,2.2,4.1,6.29731894,9771141,"99","97.9861353715644","Europe and Central Asia","High income"
2019,"ICELAND","ISL",4.54345010442003,68403.1448095284,5.698616135,2.1,1.4,2.7,8.5256052,360563,"93","98.7811023801508","Europe and Central Asia","High income"
2019,"INDIA","IND",1.75253436625037,2050.16378973235,83.19931634,28.3,21.4,34.3,2.94352531,1383112050,"95","69.6631460883283","South Asia","Lower middle income"
2019,"INDONESIA","IDN",2.24528577070833,4151.22755454135,19.37146134,20.1,12.1,23.8,2.90491366,269582878,"88","82.0727007179025","East Asia and Pacific","Upper middle income"
2019,"IRAN, ISLAMIC REP.","IRN",7.22298000274987,3276.75326508099,38.01508315,11.6,8.7,13.5,5.94786263,86564202,"99","90.0210873435845","Middle East and North Africa","Lower middle income"
2019,"IRAQ","IRQ",4.34726413932218,5621.18169491752,48.46825216,22.1,15,26.2,4.25629616,41563520,"82","97.8648532741405","Middle East and North Africa","Upper middle income"
2019,"IRELAND","IRL",7.25774875667262,80927.0746710651,7.854094218,2.9,2.2,3.3,6.6733737,4934340,"91","89.3073908166857","Europe and Central Asia","High income"
2019,"ISRAEL","ISR",6.9357521537442,44452.2325623093,19.75989688,2.8,1.9,3.5,7.47252941,9054000,"99","99.9420152981856","Middle East and North Africa","High income"
2019,"ITALY","ITA",5.31103098673157,33673.7509627414,16.08828133,2.6,1.7,3,8.6563549,59729081,"94","99.8852240140235","Europe and Central Asia","High income"
2019,"JAMAICA","JAM",2.98328969678791,5626.17040261069,15.28940246,11.4,11,13.2,6.09761,2813773,"94","86.6316041352183","Latin America and Caribbean","Upper middle income"
2019,"JAPAN","JPN",8.47840057488964,40415.9567649547,13.46980666,1.8,0.9,2.5,10.75110722,126633000,"96","99.9465277383563","East Asia and Pacific","High income"
2019,"JORDAN","JOR",2.16362144761182,4159.67140765344,30.64558855,13.4,9.1,15.5,7.56996918,10698683,"87","97.2214886294743","Middle East and North Africa","Lower middle income"
2019,"KAZAKHSTAN","KAZ",11.0508703486337,9812.59553636276,20.29485447,9.1,4.7,10.2,2.78745699,18513673,"99","97.8696948845301","Europe and Central Asia","Upper middle income"
2019,"KENYA","KEN",0.382362032876395,1970.0800629654,21.61458718,29.7,19.4,39.4,4.36111116,50951450,"89","35.2957947881613","Sub-Saharan Africa","Lower middle income"
2019,"KIRIBATI","KIR",0.592397034795277,1410.01508996396,9.468882294,40.4,21.7,51.4,11.38678551,124241,"94","44.0010104812494","East Asia and Pacific","Lower middle income"
2019,"KOREA, REP.","KOR",11.8252835873752,31902.4169048194,27.44033926,2.7,1.5,3.1,8.14101028,51764822,"98","99.8540106204028","East Asia and Pacific","High income"
2019,"KUWAIT","KWT",21.1352142487222,30666.2206640015,60.96648013,7.6,4.9,8.8,5.35958719,4441100,"97","100","Middle East and North Africa","High income"
2019,"KYRGYZ REPUBLIC","KGZ",1.55159381679626,1374.03113638998,24.07288994,16.3,12.5,18.3,4.49454117,6456200,"96","97.7777140188615","Europe and Central Asia","Lower middle income"
2019,"LAO PDR","LAO",2.65817514097581,2598.50552320723,20.54733513,36.6,22.1,45.8,2.60029101,7212053,"83","78.948092429375","East Asia and Pacific","Lower middle income"
2019,"LATVIA","LVA",3.95496550880907,17945.2222164981,12.01165835,3.4,2.2,4,6.62088203,1913822,"99","92.4131252688765","Europe and Central Asia","High income"
2019,"LEBANON","LBN",4.65529798386588,8925.42186018651,28.96029994,7.4,5,8.7,7.89909458,5781907,"82","99.0673793809694","Middle East and North Africa","Lower middle income"
2019,"LESOTHO","LSO",1.03342675704115,1094.49943775496,27.52281327,60,36.5,77.2,11.40502262,2225702,"90","48.4279247089124","Sub-Saharan Africa","Lower middle income"
2019,"LIBERIA","LBR",0.229916460209228,665.878447568436,50.59973692,59.6,31,80.6,8.4314146,4985289,"68","20.7619736101479","Sub-Saharan Africa","Low income"
2019,"LITHUANIA","LTU",4.20015196105273,19598.4008704357,10.37350411,3.1,2.1,3.8,6.99864721,2794137,"93","93.7683252267195","Europe and Central Asia","High income"
2019,"LUXEMBOURG","LUX",15.3230398015487,112621.821337402,10.06890585,2.3,1.7,2.8,5.44119692,620001,"99","97.5942628469242","Europe and Central Asia","High income"
